genre_id,genre_name,tmdbId
18,Drama,244268
99,Documentary,15377
35,Comedy,35847
18,Drama,256
99,Documentary,295538
10770,TV Movie,293205
18,Drama,293205
10749,Romance,293205
16,Animation,36072
10752,War,228150
18,Drama,228150
28,Action,228150
35,Comedy,298317
10749,Romance,298317
10770,TV Movie,298317
18,Drama,266285
37,Western,266285
28,Action,75007
53,Thriller,75007
10749,Romance,215211
18,Drama,215211
18,Drama,224282
35,Comedy,239563
99,Documentary,250989
37,Western,215379
28,Action,215379
18,Drama,215379
878,Science Fiction,215379
16,Animation,16049
35,Comedy,16049
10751,Family,16049
35,Comedy,252102
12,Adventure,252102
12,Adventure,203186
27,Horror,203186
9648,Mystery,203186
53,Thriller,203186
53,Thriller,126323
9648,Mystery,33387
35,Comedy,33387
53,Thriller,33387
80,Crime,33387
80,Crime,38457
9648,Mystery,38457
18,Drama,38457
53,Thriller,38457
35,Comedy,38457
9648,Mystery,33388
53,Thriller,33388
80,Crime,33389
18,Drama,33389
53,Thriller,33389
9648,Mystery,33389
9648,Mystery,33392
80,Crime,33392
18,Drama,33392
35,Comedy,33392
53,Thriller,33392
99,Documentary,147923
14,Fantasy,62692
878,Science Fiction,62692
10769,Foreign,62692
35,Comedy,438012
10751,Family,115232
878,Science Fiction,115232
12,Adventure,115232
14,Fantasy,275318
12,Adventure,275318
27,Horror,156597
35,Comedy,54557
10751,Family,54557
28,Action,54557
14,Fantasy,28302
16,Animation,28302
10751,Family,28302
80,Crime,38458
18,Drama,38458
53,Thriller,38458
9648,Mystery,38458
35,Comedy,38458
35,Comedy,33393
80,Crime,33393
18,Drama,33393
9648,Mystery,33393
53,Thriller,33393
9648,Mystery,33394
53,Thriller,33394
80,Crime,38461
9648,Mystery,38461
53,Thriller,38461
35,Comedy,38461
18,Drama,38461
9648,Mystery,38463
35,Comedy,38463
80,Crime,38463
53,Thriller,38463
80,Crime,38454
9648,Mystery,38454
53,Thriller,38454
18,Drama,38454
18,Drama,81707
99,Documentary,74276
99,Documentary,259442
27,Horror,22072
53,Thriller,22072
16,Animation,36323
10751,Family,36323
35,Comedy,204762
18,Drama,204762
878,Science Fiction,28437
27,Horror,28437
27,Horror,124124
10751,Family,218778
35,Comedy,218778
9648,Mystery,267333
9648,Mystery,267336
99,Documentary,284785
18,Drama,35017
28,Action,35017
53,Thriller,35017
80,Crime,35017
53,Thriller,218043
28,Action,218043
878,Science Fiction,218043
99,Documentary,326038
18,Drama,76207
99,Documentary,115214
10402,Music,115214
18,Drama,245844
10752,War,118658
35,Comedy,224946
18,Drama,224946
14,Fantasy,224946
18,Drama,74790
18,Drama,285025
35,Comedy,285025
99,Documentary,253292
18,Drama,161426
27,Horror,161426
27,Horror,265016
878,Science Fiction,265016
27,Horror,91237
53,Thriller,91237
10769,Foreign,91237
18,Drama,127862
12,Adventure,61138
80,Crime,61138
878,Science Fiction,61138
10749,Romance,289727
35,Comedy,289727
27,Horror,258193
878,Science Fiction,258193
53,Thriller,258193
27,Horror,39262
27,Horror,31275
878,Science Fiction,31275
35,Comedy,142946
28,Action,142946
12,Adventure,142946
27,Horror,39263
53,Thriller,2813
18,Drama,2813
80,Crime,2813
36,History,2813
27,Horror,242512
99,Documentary,273997
99,Documentary,250578
10402,Music,250578
10749,Romance,274127
18,Drama,274127
27,Horror,15021
9648,Mystery,15021
53,Thriller,15021
16,Animation,46314
10751,Family,46314
28,Action,54445
80,Crime,54445
53,Thriller,54445
80,Crime,242582
18,Drama,242582
53,Thriller,242582
80,Crime,252457
99,Documentary,252457
80,Crime,152736
18,Drama,152736
53,Thriller,152736
35,Comedy,3937
18,Drama,129943
99,Documentary,94513
16,Animation,41097
10751,Family,41097
16,Animation,51576
27,Horror,51576
9648,Mystery,51576
878,Science Fiction,51576
16,Animation,36523
10751,Family,36523
12,Adventure,177572
10751,Family,177572
16,Animation,177572
28,Action,177572
35,Comedy,177572
35,Comedy,27501
27,Horror,27501
9648,Mystery,27501
28,Action,298538
27,Horror,298538
878,Science Fiction,298538
27,Horror,49706
9648,Mystery,236735
53,Thriller,236735
35,Comedy,241742
10751,Family,241742
53,Thriller,31446
18,Drama,31446
9648,Mystery,31446
80,Crime,31446
80,Crime,31024
18,Drama,115549
10749,Romance,228326
16,Animation,228326
12,Adventure,228326
35,Comedy,228326
10751,Family,228326
14,Fantasy,228326
35,Comedy,200727
10749,Romance,200727
28,Action,217923
80,Crime,217923
14,Fantasy,217923
12,Adventure,217923
35,Comedy,69017
10749,Romance,304850
18,Drama,304850
18,Drama,225044
10402,Music,225044
53,Thriller,273271
878,Science Fiction,273271
37,Western,143516
18,Drama,203912
27,Horror,203912
35,Comedy,17278
10751,Family,17278
27,Horror,17278
18,Drama,268735
10770,TV Movie,268735
35,Comedy,268735
35,Comedy,169066
80,Crime,169066
10749,Romance,169066
12,Adventure,149087
18,Drama,149087
10770,TV Movie,72270
18,Drama,72270
27,Horror,72270
28,Action,22599
35,Comedy,22599
10769,Foreign,22599
10402,Music,81424
16,Animation,81424
35,Comedy,81424
16,Animation,48504
35,Comedy,48504
99,Documentary,173491
18,Drama,264660
878,Science Fiction,264660
18,Drama,284306
10749,Romance,41558
35,Comedy,41558
28,Action,40081
18,Drama,40081
16,Animation,48488
28,Action,48488
35,Comedy,48488
14,Fantasy,48488
878,Science Fiction,48488
12,Adventure,207752
14,Fantasy,207752
10749,Romance,207752
28,Action,27805
18,Drama,27805
10402,Music,27805
27,Horror,41023
18,Drama,32069
35,Comedy,32069
18,Drama,190173
10770,TV Movie,12314
36,History,12314
10752,War,12314
35,Comedy,52996
37,Western,52996
18,Drama,253254
35,Comedy,208286
99,Documentary,212846
27,Horror,257874
35,Comedy,38890
18,Drama,84944
14,Fantasy,84944
27,Horror,84944
35,Comedy,71098
18,Drama,87060
99,Documentary,63140
99,Documentary,268272
18,Drama,3576
53,Thriller,3576
9648,Mystery,413669
16,Animation,234862
35,Comedy,234862
10751,Family,234862
14,Fantasy,234862
36,History,245700
18,Drama,245700
99,Documentary,224414
12,Adventure,251232
10749,Romance,251232
18,Drama,251232
36,History,278772
99,Documentary,278772
80,Crime,278772
35,Comedy,38456
80,Crime,38456
9648,Mystery,38456
53,Thriller,38456
80,Crime,33708
9648,Mystery,33708
18,Drama,33708
53,Thriller,33708
12,Adventure,21250
16,Animation,21250
18,Drama,21250
10751,Family,21250
80,Crime,37193
35,Comedy,37193
12,Adventure,37193
35,Comedy,83228
18,Drama,83228
53,Thriller,180305
27,Horror,180305
10752,War,92401
18,Drama,92401
16,Animation,77887
10751,Family,77887
16,Animation,116440
35,Comedy,116440
16,Animation,82424
10751,Family,82424
16,Animation,98622
878,Science Fiction,98622
18,Drama,89888
28,Action,89888
12,Adventure,89888
28,Action,17082
53,Thriller,17082
18,Drama,273510
10749,Romance,273510
10752,War,141950
18,Drama,141950
36,History,141950
53,Thriller,93407
878,Science Fiction,93407
35,Comedy,122843
10749,Romance,52475
18,Drama,52475
18,Drama,14575
28,Action,14575
53,Thriller,14575
80,Crime,14575
28,Action,58626
53,Thriller,58626
28,Action,20270
18,Drama,20270
10751,Family,20270
9648,Mystery,20270
53,Thriller,20270
35,Comedy,157058
10752,War,41244
28,Action,41244
53,Thriller,41244
28,Action,27310
12,Adventure,27310
18,Drama,27310
53,Thriller,27310
12,Adventure,55069
27,Horror,55069
28,Action,55069
53,Thriller,55069
10769,Foreign,55069
37,Western,151933
28,Action,151933
14,Fantasy,151933
27,Horror,151933
28,Action,260063
10752,War,260063
18,Drama,260063
10751,Family,230731
16,Animation,230731
28,Action,14830
16,Animation,14830
10751,Family,14830
14,Fantasy,14830
878,Science Fiction,14830
16,Animation,77499
10751,Family,77499
16,Animation,264646
28,Action,264646
12,Adventure,264646
28,Action,275287
16,Animation,275287
10751,Family,275287
16,Animation,42313
10751,Family,42313
12,Adventure,42313
28,Action,12450
12,Adventure,12450
35,Comedy,61495
16,Animation,61495
10751,Family,61495
10751,Family,19164
16,Animation,19164
12,Adventure,19164
10751,Family,19165
16,Animation,19165
12,Adventure,19165
10751,Family,17337
16,Animation,17337
10751,Family,31473
16,Animation,31473
12,Adventure,31473
12,Adventure,27653
14,Fantasy,27653
16,Animation,27653
878,Science Fiction,27653
9648,Mystery,27653
10751,Family,27653
27,Horror,196830
878,Science Fiction,196830
10752,War,57483
28,Action,57483
53,Thriller,57483
28,Action,42903
18,Drama,42903
53,Thriller,42903
18,Drama,79365
28,Action,171581
18,Drama,56212
80,Crime,56212
80,Crime,20994
28,Action,20994
35,Comedy,20994
878,Science Fiction,199575
18,Drama,199575
53,Thriller,199575
28,Action,178446
18,Drama,178446
10752,War,178446
36,History,178446
28,Action,17108
12,Adventure,17108
35,Comedy,17108
28,Action,280795
18,Drama,280795
80,Crime,280795
10749,Romance,280795
18,Drama,123366
10752,War,97414
99,Documentary,97414
36,History,97414
12,Adventure,34995
28,Action,34995
53,Thriller,34995
10751,Family,72977
53,Thriller,188102
18,Drama,41497
28,Action,41497
36,History,41497
53,Thriller,41497
10752,War,41497
18,Drama,244563
35,Comedy,99819
53,Thriller,256311
18,Drama,130747
28,Action,130747
53,Thriller,130747
80,Crime,130747
878,Science Fiction,42542
99,Documentary,159140
10402,Music,159140
18,Drama,103686
28,Action,56481
18,Drama,56481
10752,War,56481
53,Thriller,42757
18,Drama,42757
53,Thriller,177865
18,Drama,177865
80,Crime,86616
18,Drama,86616
18,Drama,101307
18,Drama,138754
35,Comedy,138754
99,Documentary,68197
10749,Romance,166560
35,Comedy,166560
18,Drama,166560
35,Comedy,222731
10402,Music,297265
18,Drama,297265
35,Comedy,54625
18,Drama,25754
27,Horror,25754
53,Thriller,25754
27,Horror,25752
9648,Mystery,25752
27,Horror,25751
53,Thriller,25751
27,Horror,70575
53,Thriller,70575
27,Horror,25753
35,Comedy,45181
878,Science Fiction,45181
18,Drama,4956
36,History,4956
35,Comedy,55596
10749,Romance,55596
10751,Family,149023
18,Drama,71114
35,Comedy,71114
10769,Foreign,71114
18,Drama,64679
36,History,64679
10749,Romance,64679
10770,TV Movie,64679
18,Drama,15460
10749,Romance,15460
35,Comedy,39213
10749,Romance,39213
28,Action,74974
18,Drama,74974
10752,War,74974
80,Crime,32079
53,Thriller,32079
80,Crime,119213
53,Thriller,119213
18,Drama,119213
53,Thriller,131475
80,Crime,131475
53,Thriller,59996
10749,Romance,59996
37,Western,144471
10749,Romance,158426
53,Thriller,158426
27,Horror,41035
99,Documentary,39239
99,Documentary,26298
99,Documentary,61415
35,Comedy,65612
18,Drama,65612
35,Comedy,53412
35,Comedy,53406
35,Comedy,53387
18,Drama,244836
18,Drama,253959
99,Documentary,293028
36,History,256679
99,Documentary,256679
35,Comedy,12076
28,Action,55472
37,Western,55472
28,Action,51649
37,Western,51649
12,Adventure,51649
10749,Romance,25896
35,Comedy,25896
18,Drama,172008
10769,Foreign,172008
53,Thriller,201847
18,Drama,201847
28,Action,250608
35,Comedy,250608
80,Crime,250608
35,Comedy,69204
18,Drama,289314
18,Drama,265180
18,Drama,147533
18,Drama,216156
878,Science Fiction,140979
99,Documentary,57563
10749,Romance,57563
10752,War,57563
18,Drama,87492
53,Thriller,87492
53,Thriller,80680
28,Action,80680
80,Crime,80680
27,Horror,68715
18,Drama,122047
10749,Romance,122047
36,History,44092
28,Action,44092
18,Drama,31418
35,Comedy,63069
18,Drama,63069
18,Drama,53853
36,History,53853
10749,Romance,53853
18,Drama,196802
10749,Romance,196802
35,Comedy,196802
18,Drama,112501
35,Comedy,112501
35,Comedy,31879
9648,Mystery,31879
10749,Romance,31879
53,Thriller,31879
35,Comedy,106635
35,Comedy,81113
10749,Romance,81113
35,Comedy,97193
10749,Romance,97193
35,Comedy,43863
10749,Romance,43863
27,Horror,199534
53,Thriller,199534
35,Comedy,95874
35,Comedy,82239
10749,Romance,82239
10749,Romance,90523
12,Adventure,90523
53,Thriller,90523
27,Horror,14459
80,Crime,41234
18,Drama,87925
80,Crime,87925
9648,Mystery,57749
27,Horror,57749
53,Thriller,57749
80,Crime,57749
80,Crime,185567
18,Drama,185567
53,Thriller,185567
18,Drama,140276
10752,War,140276
9648,Mystery,27341
16,Animation,77951
10751,Family,77951
12,Adventure,77951
16,Animation,52010
878,Science Fiction,52010
16,Animation,75258
10751,Family,75258
14,Fantasy,75258
12,Adventure,75258
16,Animation,25475
10751,Family,25475
12,Adventure,25475
14,Fantasy,25475
18,Drama,50114
18,Drama,99785
18,Drama,41545
36,History,41545
18,Drama,41842
18,Drama,59101
18,Drama,85518
53,Thriller,85518
80,Crime,85518
10751,Family,292498
35,Comedy,292498
18,Drama,63787
53,Thriller,63787
18,Drama,71034
35,Comedy,91580
10749,Romance,91580
53,Thriller,91580
10751,Family,50119
99,Documentary,17699
35,Comedy,14666
10751,Family,61856
12,Adventure,61856
18,Drama,61856
18,Drama,36597
18,Drama,105528
10751,Family,105528
35,Comedy,57573
28,Action,160019
53,Thriller,160019
35,Comedy,134688
35,Comedy,15501
10402,Music,18434
18,Drama,18434
10749,Romance,18434
27,Horror,16080
18,Drama,232866
28,Action,89602
35,Comedy,89602
80,Crime,74295
18,Drama,74295
18,Drama,101330
18,Drama,109809
35,Comedy,59838
10749,Romance,59838
28,Action,2089
53,Thriller,2089
53,Thriller,290729
28,Action,290729
53,Thriller,293633
18,Drama,293633
18,Drama,290542
80,Crime,35917
80,Crime,52364
18,Drama,52364
53,Thriller,52364
35,Comedy,57738
10749,Romance,57738
18,Drama,24091
27,Horror,24091
53,Thriller,24091
53,Thriller,183662
10752,War,72103
18,Drama,72103
80,Crime,20362
18,Drama,20362
27,Horror,173761
28,Action,25391
878,Science Fiction,25391
53,Thriller,25391
28,Action,64160
878,Science Fiction,64160
28,Action,64161
878,Science Fiction,64161
53,Thriller,64161
35,Comedy,64372
35,Comedy,31775
10751,Family,255476
28,Action,253899
18,Drama,253899
80,Crime,38470
9648,Mystery,38470
18,Drama,125257
53,Thriller,207933
18,Drama,49585
10769,Foreign,49585
18,Drama,136743
10749,Romance,136743
18,Drama,238203
35,Comedy,238203
27,Horror,107413
18,Drama,205819
18,Drama,238628
10752,War,238628
10749,Romance,260001
35,Comedy,260001
10749,Romance,286817
18,Drama,286817
27,Horror,57875
14,Fantasy,57875
28,Action,256092
35,Comedy,256092
80,Crime,256092
27,Horror,198225
99,Documentary,248870
35,Comedy,61525
10751,Family,61525
18,Drama,156317
99,Documentary,145762
99,Documentary,127375
99,Documentary,299313
35,Comedy,222772
10749,Romance,222772
18,Drama,222772
28,Action,25553
12,Adventure,25553
18,Drama,25553
10752,War,25553
18,Drama,107682
10749,Romance,107682
12,Adventure,180427
10749,Romance,180427
18,Drama,209271
18,Drama,195068
10749,Romance,195068
10402,Music,195068
36,History,195068
16,Animation,52989
10751,Family,52989
10769,Foreign,52989
18,Drama,33570
18,Drama,172226
53,Thriller,172226
80,Crime,172226
35,Comedy,91343
28,Action,40661
18,Drama,40661
53,Thriller,40661
35,Comedy,188066
10402,Music,156356
99,Documentary,230743
10402,Music,230743
10402,Music,85910
99,Documentary,290862
10749,Romance,199851
35,Comedy,112735
10769,Foreign,96239
35,Comedy,96239
27,Horror,96239
18,Drama,96239
18,Drama,128154
10749,Romance,128154
35,Comedy,180147
27,Horror,227094
53,Thriller,227094
18,Drama,227094
18,Drama,244801
10751,Family,244801
18,Drama,141152
10751,Family,25353
12,Adventure,25353
16,Animation,25353
53,Thriller,193223
28,Action,193223
27,Horror,272692
28,Action,79723
35,Comedy,79723
35,Comedy,50400
35,Comedy,258070
18,Drama,76424
10769,Foreign,76424
28,Action,68097
37,Western,68097
35,Comedy,264309
18,Drama,264309
18,Drama,2516
35,Comedy,251260
35,Comedy,87799
10752,War,203793
28,Action,203793
27,Horror,226948
878,Science Fiction,226948
18,Drama,249266
35,Comedy,249266
28,Action,35632
12,Adventure,44888
18,Drama,44888
28,Action,44888
10749,Romance,44888
28,Action,11813
35,Comedy,11813
18,Drama,43453
53,Thriller,43453
80,Crime,43453
27,Horror,194393
35,Comedy,99258
18,Drama,99258
28,Action,29032
18,Drama,29032
10752,War,29032
36,History,29032
53,Thriller,29032
18,Drama,280134
53,Thriller,28668
9648,Mystery,28668
18,Drama,56154
35,Comedy,108852
10749,Romance,108852
80,Crime,154515
18,Drama,154515
10749,Romance,154515
35,Comedy,43193
10402,Music,43193
10749,Romance,43193
12,Adventure,70512
18,Drama,70512
14,Fantasy,70512
16,Animation,73103
35,Comedy,73103
80,Crime,38471
18,Drama,38471
9648,Mystery,38471
53,Thriller,38471
35,Comedy,73997
28,Action,27105
37,Western,27105
18,Drama,30302
10749,Romance,30302
10752,War,30302
35,Comedy,45256
10749,Romance,45256
10751,Family,57789
27,Horror,61233
27,Horror,257093
53,Thriller,257093
18,Drama,263915
37,Western,263915
18,Drama,167581
10749,Romance,167581
99,Documentary,258358
27,Horror,30855
27,Horror,241842
28,Action,241842
35,Comedy,241842
35,Comedy,32182
28,Action,109500
37,Western,109500
80,Crime,16432
12,Adventure,16432
18,Drama,16432
28,Action,16432
53,Thriller,16432
9648,Mystery,16432
80,Crime,20053
28,Action,20053
35,Comedy,20053
18,Drama,20053
27,Horror,47553
9648,Mystery,47553
10749,Romance,47553
878,Science Fiction,47553
27,Horror,90652
9648,Mystery,90652
878,Science Fiction,90652
10769,Foreign,90652
10769,Foreign,28768
27,Horror,28768
27,Horror,85162
53,Thriller,85162
27,Horror,78522
27,Horror,65214
9648,Mystery,64075
27,Horror,64075
9648,Mystery,38460
53,Thriller,38460
80,Crime,38460
18,Drama,38460
35,Comedy,38460
14,Fantasy,56929
18,Drama,56929
878,Science Fiction,56929
10751,Family,56929
28,Action,40644
18,Drama,40644
28,Action,103236
18,Drama,85651
18,Drama,34623
10402,Music,34623
10749,Romance,34623
18,Drama,130474
35,Comedy,37133
28,Action,18122
14,Fantasy,18122
878,Science Fiction,18122
35,Comedy,240510
18,Drama,84111
10749,Romance,84111
35,Comedy,84111
53,Thriller,82450
28,Action,82450
18,Drama,82450
18,Drama,103972
10769,Foreign,103972
27,Horror,207263
10402,Music,37128
35,Comedy,37128
27,Horror,15476
53,Thriller,15476
18,Drama,69065
28,Action,69065
80,Crime,69065
12,Adventure,77067
35,Comedy,77067
27,Horror,77067
99,Documentary,117007
14,Fantasy,20342
18,Drama,20342
53,Thriller,20342
99,Documentary,20342
18,Drama,98344
28,Action,98344
36,History,98344
53,Thriller,273922
9648,Mystery,273922
18,Drama,91316
9648,Mystery,91316
53,Thriller,91316
53,Thriller,34650
9648,Mystery,34650
10749,Romance,34650
35,Comedy,11115
18,Drama,11115
35,Comedy,42734
18,Drama,62804
80,Crime,62804
28,Action,22515
12,Adventure,22515
35,Comedy,22515
878,Science Fiction,22515
53,Thriller,22515
37,Western,209367
28,Action,25646
53,Thriller,25646
18,Drama,202744
53,Thriller,16639
28,Action,104329
53,Thriller,104329
9648,Mystery,104329
10752,War,73091
18,Drama,73091
99,Documentary,291155
18,Drama,164251
14,Fantasy,88486
27,Horror,88486
10770,TV Movie,197489
12,Adventure,197489
18,Drama,197489
10752,War,197489
53,Thriller,59159
18,Drama,84352
80,Crime,84352
36,History,205596
18,Drama,205596
53,Thriller,205596
10752,War,205596
35,Comedy,171274
10749,Romance,171274
80,Crime,171274
18,Drama,171274
9648,Mystery,171274
18,Drama,287495
36,History,287495
36,History,14808
18,Drama,14808
28,Action,14808
18,Drama,34182
36,History,34182
35,Comedy,262551
27,Horror,38125
878,Science Fiction,38125
12,Adventure,28778
53,Thriller,28778
28,Action,28778
28,Action,30972
80,Crime,30972
27,Horror,30972
878,Science Fiction,30972
27,Horror,83519
10402,Music,244403
18,Drama,244403
35,Comedy,244403
10752,War,58760
16,Animation,58760
35,Comedy,58760
35,Comedy,81347
878,Science Fiction,131631
12,Adventure,131631
53,Thriller,131631
35,Comedy,48135
28,Action,28019
80,Crime,28019
9648,Mystery,28019
53,Thriller,28019
12,Adventure,41077
16,Animation,41077
14,Fantasy,41077
12,Adventure,28967
16,Animation,28967
10751,Family,28967
18,Drama,270403
18,Drama,222649
12,Adventure,294959
99,Documentary,294959
10749,Romance,295315
35,Comedy,295315
14,Fantasy,58433
53,Thriller,288281
18,Drama,237791
10749,Romance,237791
18,Drama,140222
10749,Romance,140222
10752,War,140222
10770,TV Movie,188538
10749,Romance,188538
18,Drama,188538
35,Comedy,186161
18,Drama,56178
18,Drama,77412
18,Drama,121020
10749,Romance,121020
18,Drama,33001
10749,Romance,33001
80,Crime,20675
18,Drama,20675
10749,Romance,20675
18,Drama,43075
10749,Romance,114302
18,Drama,114302
12,Adventure,147441
18,Drama,147441
28,Action,147441
18,Drama,46217
28,Action,46217
53,Thriller,46217
28,Action,60479
18,Drama,60479
12,Adventure,206563
80,Crime,206563
18,Drama,206563
53,Thriller,206563
18,Drama,39298
9648,Mystery,39298
53,Thriller,39298
18,Drama,265195
53,Thriller,265195
35,Comedy,265195
16,Animation,17234
35,Comedy,17234
10749,Romance,17234
878,Science Fiction,298077
10751,Family,157305
16,Animation,157305
35,Comedy,157305
10749,Romance,157305
16,Animation,212167
12,Adventure,212167
18,Drama,212167
14,Fantasy,212167
878,Science Fiction,212167
99,Documentary,250657
27,Horror,55152
16,Animation,58700
10751,Family,58700
14,Fantasy,58700
18,Drama,78399
18,Drama,143451
27,Horror,143451
9648,Mystery,143451
35,Comedy,90978
10749,Romance,90978
35,Comedy,52853
28,Action,72638
18,Drama,72638
10752,War,72638
14,Fantasy,232100
80,Crime,49431
18,Drama,49431
53,Thriller,49431
16,Animation,9742
35,Comedy,9742
16,Animation,17009
35,Comedy,17009
10751,Family,17009
878,Science Fiction,17009
9648,Mystery,167963
53,Thriller,167963
80,Crime,167963
18,Drama,57106
10769,Foreign,57106
35,Comedy,165477
18,Drama,165477
35,Comedy,244001
99,Documentary,203179
10751,Family,203179
18,Drama,202573
35,Comedy,21811
28,Action,86532
16,Animation,86532
878,Science Fiction,55538
27,Horror,55538
35,Comedy,22585
99,Documentary,203766
12,Adventure,203766
35,Comedy,100042
10751,Family,233423
16,Animation,233423
12,Adventure,233423
27,Horror,30449
28,Action,128606
12,Adventure,128606
37,Western,128606
35,Comedy,206821
18,Drama,206821
37,Western,55308
80,Crime,289575
99,Documentary,289575
99,Documentary,284246
99,Documentary,103528
9648,Mystery,79544
27,Horror,79544
53,Thriller,79544
18,Drama,79475
53,Thriller,258086
27,Horror,258086
9648,Mystery,258086
80,Crime,184061
18,Drama,184061
10770,TV Movie,184061
18,Drama,261037
35,Comedy,301566
80,Crime,38459
18,Drama,38459
9648,Mystery,38459
35,Comedy,38459
53,Thriller,38459
27,Horror,80920
53,Thriller,80920
18,Drama,256913
10749,Romance,256913
80,Crime,14524
18,Drama,14524
18,Drama,15741
53,Thriller,15741
9648,Mystery,15741
27,Horror,15741
18,Drama,114750
35,Comedy,114750
18,Drama,13617
18,Drama,17893
27,Horror,40074
14,Fantasy,17808
28,Action,17808
18,Drama,17808
53,Thriller,17808
18,Drama,209361
35,Comedy,209361
10402,Music,209361
18,Drama,15199
10402,Music,15199
10749,Romance,15199
80,Crime,14142
18,Drama,14142
53,Thriller,14142
28,Action,14539
12,Adventure,14539
18,Drama,214096
18,Drama,22609
35,Comedy,22609
10749,Romance,22609
10769,Foreign,22609
18,Drama,43768
10769,Foreign,43768
18,Drama,288691
35,Comedy,288691
18,Drama,157380
35,Comedy,157380
10751,Family,128142
12,Adventure,128142
18,Drama,128142
35,Comedy,190870
53,Thriller,190870
53,Thriller,285843
18,Drama,285843
10749,Romance,285843
99,Documentary,211411
35,Comedy,268174
18,Drama,266856
10749,Romance,266856
18,Drama,272602
10749,Romance,272602
35,Comedy,272602
53,Thriller,182349
10749,Romance,13646
18,Drama,13646
35,Comedy,13646
36,History,56152
10749,Romance,56152
37,Western,56152
18,Drama,66707
80,Crime,66707
10749,Romance,66707
10749,Romance,64928
35,Comedy,64928
80,Crime,64928
18,Drama,64928
10402,Music,64928
18,Drama,282848
878,Science Fiction,282848
10751,Family,227735
18,Drama,227735
35,Comedy,158439
18,Drama,158439
10749,Romance,158439
35,Comedy,69060
35,Comedy,100416
27,Horror,200044
18,Drama,232679
18,Drama,192558
10749,Romance,192558
27,Horror,193726
99,Documentary,228813
10402,Music,102410
28,Action,20789
12,Adventure,20789
18,Drama,17175
10749,Romance,17175
18,Drama,40925
10749,Romance,40925
53,Thriller,7267
80,Crime,7267
35,Comedy,15149
35,Comedy,204768
53,Thriller,201759
35,Comedy,202215
18,Drama,283726
35,Comedy,289153
10749,Romance,289153
53,Thriller,15011
27,Horror,15011
12,Adventure,295087
35,Comedy,295087
35,Comedy,13835
18,Drama,13835
28,Action,140818
12,Adventure,140818
53,Thriller,18940
27,Horror,14866
53,Thriller,14866
9648,Mystery,14866
18,Drama,45127
10749,Romance,45127
35,Comedy,17780
27,Horror,19222
53,Thriller,19222
28,Action,17143
53,Thriller,17143
878,Science Fiction,36683
12,Adventure,36683
9648,Mystery,36683
28,Action,15542
80,Crime,15542
18,Drama,15542
53,Thriller,15542
18,Drama,18232
35,Comedy,18232
10749,Romance,18232
99,Documentary,263614
10752,War,263614
53,Thriller,23515
27,Horror,23515
80,Crime,23515
16,Animation,10258
35,Comedy,10258
10751,Family,10258
28,Action,32080
53,Thriller,32080
18,Drama,32080
80,Crime,32080
27,Horror,267806
53,Thriller,267806
99,Documentary,159153
10749,Romance,72933
99,Documentary,250833
12,Adventure,136459
10751,Family,136459
9648,Mystery,136459
10751,Family,48186
14,Fantasy,48186
27,Horror,48186
10770,TV Movie,48186
80,Crime,29596
27,Horror,29596
9648,Mystery,29596
53,Thriller,29596
12,Adventure,98404
18,Drama,98404
10752,War,98404
18,Drama,191037
16,Animation,17963
35,Comedy,17963
18,Drama,253256
53,Thriller,253256
27,Horror,254194
18,Drama,151679
35,Comedy,151679
16,Animation,242828
18,Drama,242828
28,Action,241868
12,Adventure,241868
35,Comedy,241868
28,Action,119892
12,Adventure,119892
10751,Family,119892
10751,Family,110416
16,Animation,110416
14,Fantasy,110416
28,Action,304023
16,Animation,304023
878,Science Fiction,304023
14,Fantasy,252391
18,Drama,142507
18,Drama,155890
10751,Family,137769
12,Adventure,137769
10769,Foreign,137769
16,Animation,137769
35,Comedy,137769
10749,Romance,241771
18,Drama,241771
18,Drama,54658
12,Adventure,90816
27,Horror,40383
80,Crime,159121
35,Comedy,159121
53,Thriller,205775
18,Drama,205775
12,Adventure,205775
28,Action,205775
36,History,205775
35,Comedy,55317
80,Crime,55317
35,Comedy,66129
80,Crime,45368
12,Adventure,105001
36,History,105001
28,Action,105001
878,Science Fiction,105001
35,Comedy,105001
14,Fantasy,105001
18,Drama,228445
80,Crime,80957
53,Thriller,80957
10751,Family,33838
16,Animation,33838
18,Drama,114324
10749,Romance,114324
35,Comedy,141868
12,Adventure,101135
35,Comedy,101135
10751,Family,101135
18,Drama,214081
10749,Romance,214081
878,Science Fiction,24047
10770,TV Movie,77348
878,Science Fiction,77348
878,Science Fiction,81244
878,Science Fiction,50291
18,Drama,230846
10751,Family,230846
28,Action,87235
35,Comedy,87235
80,Crime,87235
28,Action,22460
80,Crime,22460
18,Drama,22460
35,Comedy,303623
10752,War,148430
18,Drama,148430
10749,Romance,148430
99,Documentary,80787
18,Drama,80787
35,Comedy,251736
18,Drama,251736
35,Comedy,99977
35,Comedy,61644
99,Documentary,100292
10749,Romance,52444
28,Action,135397
12,Adventure,135397
878,Science Fiction,135397
53,Thriller,135397
99,Documentary,215032
99,Documentary,293310
35,Comedy,117678
35,Comedy,129966
18,Drama,129966
35,Comedy,198130
35,Comedy,46473
27,Horror,46473
35,Comedy,21861
16,Animation,170522
35,Comedy,170522
12,Adventure,170522
18,Drama,78646
27,Horror,297608
9648,Mystery,297608
53,Thriller,297608
