tmdbId,keywords
21847,"earthquake, miniseries"
21849,"television, arkansas, fame, personality"
21851,
21861,woman director
21862,sex comedy
21864,dragon
21866,"love, cowboy, wild west show"
21867,
21868,christmas
21871,"prostitute, showdown, tank, dirty cop, military"
21873,bully
21874,"model, plastic surgeon"
21876,"italian, prisoners of war, german, frontier, escape, pow, train"
21878,
21879,teen movie
21882,"sawed off shotgun, ex-con"
21886,"dystopia, virus"
21887,"high school, basketball, family relationships, marine, military, strick father"
21891,"sex, dream, nightclub, satire, party, love, socialite, woman director"
21893,
21896,
21900,"cocaine, drug dealer, heroin, police"
21905,
21906,
21910,"grave, vampire, alien, undead, grave robber"
21915,"date, sexuality, blind date, friendship, romantic comedy, best friend"
21921,stand-up comedy
21923,"stand-up comedian, laughter, celebrity impersonation"
21925,independent film
21927,"fear, madness, emergency room"
21930,"japan, monster, turtle, giant monster, tokusatsu, kaiju, fire breathing, gamera, giant turtle"
21935,high school
21946,"investigation, serial killer"
21947,
21948,"vietnam veteran, repayment, revenge"
21950,"female nudity, prison, rape, nudity, escape from prison, murder, car crash, independent film, escape, hitchhiker, car chase, psychotic, roadblock, car theft, cross country trip"
21954,independent film
21955,"cheerleader, high school, street race, exploitation film"
21956,
21959,
21964,"competition, martial arts"
21966,
21967,literature
21968,"new york, blaxploitation, mobster, drug, dealer"
21970,"country house, solar eclipse, haunted house, past"
21972,"bet, lightning, sports team, sport, basketball, bullying, orphanage, teenager"
21974,"money transfer, slavery, government, money, debt, economics"
21982,"heist, bank robbery"
21988,independent film
21989,"female nudity, sport, party, skiing, ski"
21990,"corruption, martial arts, australia"
21991,"film making, small town, movie in movie, statutory rape, new england, amateur theater"
21997,"government, dictatorship, butterfly, dominican republic"
22004,"ghetto, hitman, gang war, treasure hunt, revenge, murder, gang, arson, drug dealing, gangster, explosion, drug overdose, st. louis, abandoned factory"
22007,
22010,"war on drugs, documentary, marijuana"
22013,"evangelist, revivalism"
22014,
22016,"poet, suspense, gangster"
22020,"hairdresser, blaxploitation"
22021,"orderly, right and justice, vigilante, blaxploitation, afro, illegal drugs"
22023,"female nudity, corruption, mexico, child murderer, texas, emigration, kidnapping, drug traffic, border, nudity, drug smuggle, police, border crossing, murder, illegal immigrant, drug, sunglasses, car chase, desert, drug trafficking, dead children"
22025,
22029,"independent film, blaxploitation"
22033,"female nudity, rape, witch, nudity, sorcery, tudors, revenge, murder, independent film, werewolf, torture, massacre, witchcraft, coven, witch hunt, 16th century"
22034,
22043,
22048,"blaxploitation, drug use, prostitution, afro"
22049,"sex, lasergun, beautiful woman, female protagonist, outer space, suspended animation"
22051,"children's book, asperger's syndrome, electrical engineer, asperger's"
22058,"martial arts, revenge, blaxploitation"
22059,"flying, fire, rock, marvel comic, superhero, based on comic, blind girl, invisibility"
22060,"haunted house, ouija board, ghost, supernatural horror"
22066,"rose, writer, farm house"
22067,"family relationships, fear, relationship, gospel singer"
22072,
22073,"dutch, blood, mobster, gangster, violence, 1930s"
22074,"usa, capitalism, capitalist, wall street, criticism and blame, banking, money, economics, corporation"
22075,
22076,"secret lab, airplane, agriculture, womanizer, nuclear explosion, scientist, violence, alien invasion, ice block, u boat, circular saw, ex-boyfriend ex-girlfriend relationship, government cover-up, english subtitles in original, elevator shaft"
22084,
22085,"casino, canada, gambling debts"
22090,"soviet union, secret agent"
22093,"forbidden love, friends, betrayal, new mexican cinema"
22094,"fighting, illegal fistfight, pool cue, streetfighting, prizefighting, reference to napoleon, prize fighter, bare knuckle fighting, boxing"
22099,
22100,
22102,"wilderness, teen angst"
22105,independent film
22112,"armored car, classic noir, film noir"
22114,
22121,"bounty hunter, revenge, organized crime, blaxploitation"
22124,"martial arts, kung fu, theatre milieu, shaolin"
22130,"male nudity, female nudity, lake, german, nudity, nazis, revenge, gore, zombie, soldier, violence, living dead"
22135,"female nudity, kidnapping, strip club, little girl, soccer, abduction"
22136,
22137,hospital
22140,pflegen
22152,"alcohol, sex, adultery, dream, virgin, marriage, change, love, independent film, teenager, american, violence, danger, divorce, family, innocent, pressure"
22154,"secret agent, interpol"
22156,"mafia, gangster, criminal"
22160,"adventure, american football player, film noir"
22162,
22164,"fight, tournament, kick, prison fight"
22165,"underground, men, friends, illegal prostitution"
22166,car race
22167,renaissance troup
22171,"new york, rape, revenge, independent film, mute, killing spree, revenge killing, meltdown, sex pest"
22172,"vietnam veteran, post traumatic stress  disorder, castration, toxic, stealing, junkyard, shoplifting, liquor store, homeless, disintegration, lower class, liquefaction"
22175,suspense
22176,"deafness, deaf, southern literature"
22177,
22178,"assassination, resistance, hostage, nazis, czechoslovakia, gestapo, nazi occupation"
22182,
22189,"cuba, cuban revolution, gambler"
22192,"computer chip, stockholm, jönsson gang, ikea"
22194,"possessed, lethal virus"
22200,"love, independent film, aspiring singer, singer"
22201,"wyatt earp, historical figure, doc holliday, two guns belt"
22211,hercules
22213,
22215,
22230,independent film
22233,"housewife, family man"
22238,"middle east, bride"
22240,cops
22241,woman director
22242,
22244,"orgy, secret society, human body, transformation, cult, high school, surrealism, psychiatrist"
22256,"running, olympic games, sport, athlete"
22257,
22259,
22264,
22267,"civil war, friends, bush whacker, raid"
22274,
22279,"england, based on novel, liverpool, theatre company, 1940s"
22285,"brazil, music, freedom of the press, copyright, intellectual property, nollywood, nigerian cinema, creative commons, tecno brego, music sampling, mpaa, bridgeport music, the pirate bay, file sharing"
22288,"texas, on the road"
22289,"death, disabled, burn victim, missing limb, adoptive"
22292,"sea, captain, book, bedroom, widow, cottage, dog, seaside, ghost, children's book, solitude, cad"
22293,"fire, gun, drive, sacrifice, flashlight, cult, hands, good vs evil, fate"
22301,"world war i, zeppelin, royal air force, royal flying corps, dogfight, airship"
22302,"terror, canada, hostage, interview, survivor, montreal, shooting, murder, school, student, university, massacre, gunman, misogynist, school shooting, 1980s"
22305,
22307,"sex, detective, nudity, hallucination, witness, police, insanity, murder, suspense, mystery, neighbor, grindhouse, psychic, model, twins, apartment, evil, report"
22309,church choir
22311,"nudity, nazis, cult, blaxploitation, escape, gunfight, explosion, battle"
22314,
22315,"ex-girlfriend, bollywood, sexual harassment, lawyer, false accusations, flashback"
22316,"bollywood, bollywood"
22317,"lightning, jack"
22318,"alcohol, sex, adultery, heroin, police, party, writer, drug, detox"
22319,"hurricane, natural disaster, woman director"
22323,"holiday, sex, gun, murder, independent film, serial killer, los angeles, brutality, violence, killing spree, cult film, hate crime, woman director"
22326,"christianity, laestadian movement"
22327,"based on novel, coming of age, duringcreditsstinger"
22328,spoof
22334,"brit noir, stranger"
22335,
22342,"detective, police corruption"
22345,"baby, genius, toddler, baby geniuses"
22356,"quaker, street shootout, cattle rustling, outlaw gang, brunette, long black hair, bar fight, bar brawl, telegraph office, revolver, sidekick"
22358,
22359,spaghetti western
22365,"wild west, cavalry, bear attack, injury, man on the run"
22371,"time machine, high school"
22373,friendship
22376,
22377,"vietnam war, green beret"
22379,
22383,"mexico, kidnapping, plan, rescue, desert, mexican bandit, escape plan"
22386,"vacation, millionaire"
22387,world war i
22390,prize cow
22396,"violence, spaghetti western"
22398,
22404,"sniper, on the run"
22408,"indiana, train robbery"
22414,hollywood
22419,independent film
22423,"blacklist, usa politics"
22429,bollywood
22434,"france, spy, kidnapping, teenager, james bond spoof, spy spoof, international intrigue"
22435,"debt collector, boat chase, canal, race, boating accident, arab sheik"
22440,"london england, transylvania, monster, castle, vampire, dracula, sequel, murder, countess, undead, curse, father daughter relationship, female vampire, madman"
22447,
22448,
22449,
22450,
22451,
22452,
22454,"stuntman, brainwashing, stuntman, brainwashing"
22455,"male nudity, female nudity, nudity, australia, car crash, independent film, gore, resort, dead child, experiment gone wrong, pregnancy, drug, decomposition, melt, ozploitation"
22460,"brother brother relationship, police, criminal"
22466,talking dog
22471,
22473,"secret, book, psychiatrist, novelist, schizophrenic"
22476,
22477,independent film
22478,"philosophy, painting, family relationships, middle age, marital infidelity, german poetry"
22479,"politician, kansas city, election, jazz music"
22484,ninja fighter
22485,independent film
22488,
22489,
22490,"women, nevada, beauty salon, based on play or musical, mother daughter relationship, new york city, bathtub, divorce, gossip, dressing room, gold digger, columnist"
22492,"led zeppelin, twin towers, rockumentary, music documentary"
22494,"time travel, pub"
22495,
22498,
22500,"nudity, utopia, invasion, surrealism, robot, cult film"
22501,
22502,
22504,"magic, fairy tale, royalty"
22515,
22519,
22520,
22521,independent film
22522,"england, king, henry viii"
22527,"robbery, musician, innocence, insurance"
22536,"self mutilation, childhood friends, blood transfusion, confessional, catholic guilt, lesion, jumping off a building"
22537,"anime, inuyasha"
22538,"whipping, hipster, underage girlfriend, animated flashback, character's point of view camera shot, unconsciousness, girl fight, vegan, aftercreditsstinger"
22543,"twin sister, twins"
22549,
22551,doctor
22553,"circus, musical, aunt, money, lawyer, strong man"
22554,based on play or musical
22555,"based on novel, police chief, sequel, jesse stone"
22556,independent film
22559,deep sea
22561,"italian, cat, surreal, music, parody, dinosaur, bee, creation, satyr"
22572,"mutant, mutation, future, frog, post-apocalyptic, amphibie, low-budget, apocalypse"
22573,
22575,"musical, marx brothers"
22578,"intellectual, murder, psychologist, patient, guilty, dice"
22579,"philippines, pinoy"
22582,
22584,"fishing, island, nazis, french resistance, singer, alcoholic, hemingway, expatriate, martinique, sidekick, film noir"
22585,"sport, skiing, ski"
22586,"princess, swan"
22588,"radio station, radio, writer, director"
22590,"martial arts, karate, computer, bully, daydreaming"
22592,"cowardice, bully"
22595,"grandfather, coney island, railroad, soda jerk, streetcar"
22596,"clock, silent film"
22597,"gay, roommate, male friendship, in vitro fertilisation, romantic comedy, lesbian relationship, gay relationship, gay interest"
22599,
22600,"hearing, gang of thieves, organized crime"
22602,"outlaw, murder, posse, damsel in distress"
22606,"ranch, gold prospector"
22609,bollywood
22611,
22612,
22613,"sheriff, billy the kid, doc holliday"
22614,"french revolution, guillotine, aristocrat, scarlet pimpernel"
